1.39802279037	0.653454313199	1
3.75664667182	2.86672672132	1
2.11210310944	-0.769281755541	1
-2.8246633437	0.715174187077	1
3.50243961224	1.60603820402	1
-3.5198720258	-0.870665382057	1
-3.20910624396	-4.26762210788	1
2.06266238919	0.406446042734	1
1.21289177788	3.83253328885	1
2.72421999256	-3.8561203121	1
-1.58797132886	4.55224566545	1
1.98198069132	3.94110749328	1
0.60563718092	3.86464826322	1
2.46673847523	-1.04167756308	1
-2.76899618133	2.48988181105	1
-3.47320989234	-3.35273670801	1
-2.591442996	-2.01455443134	1
-3.1597898695	-0.947445472086	1
-0.107192628088	2.65245763794	1
0.29931377847	3.21307546199	1
1.82904267379	4.13476648278	1
-3.53140675008	-4.06292297276	1
-0.468589896813	1.56976122352	1
2.43315835674	4.88335455553	1
-2.55802099264	-1.16688263726	1
0.876899505863	1.17595533106	1
3.59754736981	-1.38332299133	1
2.14947539709	2.07360600674	1
-2.21198110187	0.143534870753	1
-2.31961882233	-0.263043094265	1
-3.46931193455	4.28354566825	1
2.40648619107	-2.51238769973	1
3.97250594409	-1.9811092654	1
3.52535146475	4.30509055876	1
1.13892999595	-2.97552787388	1
-0.972108501544	-2.11777798222	1
-0.538651931411	-1.36986931289	1
-2.25487130978	4.3454940408	1
2.70695142316	-3.12240995958	1
0.572415390285	-4.48060221669	1
2.03546443063	3.03144592071	1
-1.51161957564	-0.481242794987	1
-1.88018740478	3.45102471453	1
-3.80622760575	-0.0649498279391	1
-1.44212361489	-1.67141064224	1
-1.79246865633	2.34231683372	1
-0.48842430459	-4.11001742655	1
3.5660429615	0.467565919268	1
3.39259769594	4.46729768325	1
-3.26451980654	-1.37620220713	1
1.39802279037	7.72830690948	0
3.75664667182	8.33939322327	0
2.11210310944	13.7993526084	0
-2.8246633437	14.6794692352	0
3.50243961224	5.73412406376	0
-3.5198720258	10.4044070465	0
-3.20910624396	11.3147077397	0
2.06266238919	12.5773559907	0
1.21289177788	6.91627655273	0
2.72421999256	13.7834432952	0
-1.58797132886	13.4295102641	0
1.98198069132	10.7573062028	0
0.60563718092	10.5929019688	0
2.46673847523	6.17988503803	0
-2.76899618133	12.0338767638	0
-3.47320989234	14.00415865	0
-2.591442996	12.4171077008	0
-3.1597898695	9.8075811431	0
-0.107192628088	14.4737772245	0
0.29931377847	12.0316912826	0
1.82904267379	10.6454119841	0
-3.53140675008	5.60226769203	0
-0.468589896813	14.0580771472	0
2.43315835674	5.1420720429	0
-2.55802099264	13.188803382	0
0.876899505863	11.6044646953	0
3.59754736981	10.7680266242	0
2.14947539709	11.3934509178	0
-2.21198110187	9.46906206949	0
-2.31961882233	8.3515980414	0
-3.46931193455	7.25902437416	0
2.40648619107	11.5992092976	0
3.97250594409	7.55445881942	0
3.52535146475	6.30786030844	0
1.13892999595	13.9351432621	0
-0.972108501544	8.40760116672	0
-0.538651931411	6.33346866015	0
-2.25487130978	10.788431497	0
2.70695142316	11.0734769696	0
0.572415390285	14.9513583545	0
2.03546443063	8.19833480772	0
-1.51161957564	12.9404545474	0
-1.88018740478	5.65697048881	0
-3.80622760575	7.28520036276	0
-1.44212361489	6.4121435638	0
-1.79246865633	12.1720078314	0
-0.48842430459	5.82041469788	0
3.5660429615	13.7500459664	0
3.39259769594	7.52478771377	0
-3.26451980654	6.91749264707	0
